,player_id,player,fg,fga,x3p,x3pa,x2p,x2pa,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,all_star,roy,smoy,dpoy,mip,mvp,All-League,All-Defense,All-Rookie,Finals MVP,Champion,HOFer
158,159,Wilbert Kautz,107,420,0.0,0.0,107,420,39,73,0.0,0.0,0.0,37,0.0,0.0,0.0,114,253,0,0,0,0,0,0,0,0,0,0,0,0
159,160,Woody Grimshaw,20,56,0.0,0.0,20,56,21,44,0.0,0.0,0.0,1,0.0,0.0,0.0,25,61,0,0,0,0,0,0,0,0,0,0,0,0
160,161,Wyndol Gray,151,550,0.0,0.0,151,550,74,132,0.0,0.0,0.0,53,0.0,0.0,0.0,137,376,0,0,0,0,0,0,0,0,0,0,0,0
161,162,Andy Phillip,2573,6947,0.0,0.0,2573,6947,1960,2800,0.0,0.0,2759.0,4156,0.0,0.0,0.0,2154,7106,5,0,0,0,0,0,6,0,0,0,0,1
162,163,Ben Schadler,23,116,0.0,0.0,23,116,10,13,0.0,0.0,0.0,6,0.0,0.0,0.0,40,56,0,0,0,0,0,0,0,0,0,0,0,0
163,164,Bill Downey,0,2,0.0,0.0,0,2,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,165,Bob Hubbard,83,334,0.0,0.0,83,334,58,86,0.0,0.0,0.0,29,0.0,0.0,0.0,73,224,0,0,0,0,0,0,0,0,0,0,0,0
165,166,Bob O'Brien,37,181,0.0,0.0,37,181,39,90,0.0,0.0,0.0,19,0.0,0.0,0.0,104,113,0,0,0,0,0,0,0,0,0,0,0,0
166,167,Buddy Jeannette,265,777,0.0,0.0,265,777,467,598,0.0,0.0,0.0,287,0.0,0.0,0.0,386,997,0,0,0,0,0,0,3,0,0,0,0,0
167,168,Bulbs Ehlers,286,1000,0.0,0.0,286,1000,228,369,0.0,0.0,0.0,177,0.0,0.0,0.0,211,800,0,0,0,0,0,0,0,0,0,0,0,0
168,169,Carl Braun,3912,10211,0.0,0.0,3912,10211,2801,3484,0.0,0.0,2122.0,2892,0.0,0.0,0.0,2164,10625,5,0,0,0,0,0,6,0,0,0,0,1
169,170,Carl Meinhold,310,968,0.0,0.0,310,968,159,252,0.0,0.0,0.0,110,0.0,0.0,0.0,184,779,0,0,0,0,0,0,0,0,0,0,0,0
170,171,Chet McNabb,0,1,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
171,172,Chick Reiser,618,1927,0.0,0.0,618,1927,537,696,0.0,0.0,0.0,346,0.0,0.0,0.0,600,1773,0,0,0,0,0,0,0,0,0,0,0,0
172,173,Chink Crossin,288,907,0.0,0.0,288,907,118,166,0.0,0.0,0.0,223,0.0,0.0,0.0,220,694,0,0,0,0,0,0,0,0,0,0,0,0
173,174,Dick Holub,195,662,0.0,0.0,195,662,114,180,0.0,0.0,0.0,37,0.0,0.0,0.0,159,504,0,0,0,0,0,0,0,0,0,0,0,0
174,175,Dick O'Keefe,316,1162,0.0,0.0,316,1162,256,400,0.0,0.0,37.0,160,0.0,0.0,0.0,499,888,0,0,0,0,0,0,0,0,0,0,0,0
175,176,Elmer Gainer,10,44,0.0,0.0,10,44,9,14,0.0,0.0,0.0,10,0.0,0.0,0.0,36,29,0,0,0,0,0,0,0,0,0,0,0,0
176,177,Gene Rock,4,18,0.0,0.0,4,18,2,4,0.0,0.0,0.0,0,0.0,0.0,0.0,8,10,0,0,0,0,0,0,0,0,0,0,0,0
177,178,Gene Stump,378,1253,0.0,0.0,378,1253,190,275,0.0,0.0,0.0,162,0.0,0.0,0.0,286,946,0,0,0,0,0,0,0,0,0,0,0,0
178,179,Gene Vance,548,1739,0.0,0.0,548,1739,349,508,0.0,0.0,109.0,403,0.0,0.0,0.0,671,1445,0,0,0,0,0,0,0,0,0,0,0,0
179,180,Herm Fuetsch,42,140,0.0,0.0,42,140,25,40,0.0,0.0,0.0,17,0.0,0.0,0.0,39,109,0,0,0,0,0,0,0,0,0,0,0,0
180,181,Herm Klotz,7,31,0.0,0.0,7,31,1,3,0.0,0.0,0.0,7,0.0,0.0,0.0,3,15,0,0,0,0,0,0,0,0,0,0,0,0
181,182,Jack Hewson,22,89,0.0,0.0,22,89,21,30,0.0,0.0,0.0,1,0.0,0.0,0.0,39,65,0,0,0,0,0,0,0,0,0,0,0,0
182,183,Jack Rocker,8,22,0.0,0.0,8,22,1,1,0.0,0.0,0.0,3,0.0,0.0,0.0,2,17,0,0,0,0,0,0,0,0,0,0,0,0
183,184,Jack Tingle,37,143,0.0,0.0,37,143,17,33,0.0,0.0,0.0,8,0.0,0.0,0.0,47,91,0,0,0,0,0,0,0,0,0,0,0,0
184,185,Jack Toomay,390,1064,0.0,0.0,390,1064,378,552,0.0,0.0,0.0,132,0.0,0.0,0.0,485,1158,0,0,0,0,0,0,0,0,0,0,0,0
185,186,Johnny Ezersky,637,2164,0.0,0.0,637,2164,535,790,0.0,0.0,0.0,322,0.0,0.0,0.0,536,1809,0,0,0,0,0,0,0,0,0,0,0,0
186,187,Johnny Jorgensen,49,132,0.0,0.0,49,132,26,35,0.0,0.0,0.0,33,0.0,0.0,0.0,72,124,0,0,0,0,0,0,0,0,0,0,0,0
187,188,Lee Robbins,81,285,0.0,0.0,81,285,62,110,0.0,0.0,0.0,19,0.0,0.0,0.0,117,224,0,0,0,0,0,0,0,0,0,0,0,0
188,189,Mel Thurston,32,113,0.0,0.0,32,113,14,28,0.0,0.0,0.0,4,0.0,0.0,0.0,42,78,0,0,0,0,0,0,0,0,0,0,0,0
189,190,Mike Bloom,418,1642,0.0,0.0,418,1642,432,606,0.0,0.0,0.0,140,0.0,0.0,0.0,338,1268,0,0,0,0,0,0,0,0,0,0,0,0
190,191,Nat Hickey,0,6,0.0,0.0,0,6,2,3,0.0,0.0,0.0,0,0.0,0.0,0.0,5,2,0,0,0,0,0,0,0,0,0,0,0,0
191,192,Paul Hoffman,1204,3570,0.0,0.0,1204,3570,1020,1508,0.0,0.0,1253.0,1005,0.0,0.0,0.0,1231,3428,0,0,0,0,0,0,0,0,0,0,0,0
192,193,Paul Huston,51,215,0.0,0.0,51,215,62,89,0.0,0.0,0.0,27,0.0,0.0,0.0,82,164,0,0,0,0,0,0,0,0,0,0,0,0
193,194,Paul Noel,259,889,0.0,0.0,259,889,143,225,0.0,0.0,85.0,140,0.0,0.0,0.0,324,661,0,0,0,0,0,0,0,0,0,0,0,0
194,195,Paul Seymour,2039,5826,0.0,0.0,2039,5826,1758,2219,0.0,0.0,1694.0,2341,0.0,0.0,0.0,1363,5836,3,0,0,0,0,0,6,0,0,0,0,0
195,196,Ray Kuka,99,309,0.0,0.0,99,309,55,93,0.0,0.0,0.0,38,0.0,0.0,0.0,133,253,0,0,0,0,0,0,0,0,0,0,0,0
196,197,Red Rocha,2276,6158,0.0,0.0,2276,6158,1810,2385,0.0,0.0,2747.0,1153,0.0,0.0,0.0,2113,6362,2,0,0,0,0,0,0,0,0,0,0,0
197,198,Saul Mariaschin,125,463,0.0,0.0,125,463,83,117,0.0,0.0,0.0,60,0.0,0.0,0.0,121,333,0,0,0,0,0,0,0,0,0,0,0,0
198,199,Sid Tanenbaum,382,1362,0.0,0.0,382,1362,260,314,0.0,0.0,0.0,287,0.0,0.0,0.0,181,1024,0,0,0,0,0,0,0,0,0,0,0,0
199,200,Stan Brown,41,134,0.0,0.0,41,134,22,37,0.0,0.0,17.0,10,0.0,0.0,0.0,48,104,0,0,0,0,0,0,0,0,0,0,0,0
200,201,Wat Misaka,3,13,0.0,0.0,3,13,1,3,0.0,0.0,0.0,0,0.0,0.0,0.0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
201,202,Al Lucas,1,3,0.0,0.0,1,3,0,0,0.0,0.0,0.0,2,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
202,203,Andrew Levane,197,635,0.0,0.0,197,635,69,109,0.0,0.0,9.0,204,0.0,0.0,0.0,158,463,0,0,0,0,0,0,0,0,0,0,0,0
203,204,Andy Duncan,294,720,0.0,0.0,294,720,158,265,0.0,0.0,30.0,101,0.0,0.0,0.0,371,746,0,0,0,0,0,0,0,0,0,0,0,0
204,205,Andy Kostecka,46,110,0.0,0.0,46,110,43,70,0.0,0.0,0.0,14,0.0,0.0,0.0,48,135,0,0,0,0,0,0,0,0,0,0,0,0
205,206,Andy Tonkovich,19,71,0.0,0.0,19,71,6,9,0.0,0.0,0.0,10,0.0,0.0,0.0,12,44,0,0,0,0,0,0,0,0,0,0,0,0
206,207,Arnie Ferrin,381,1147,0.0,0.0,381,1147,275,401,0.0,0.0,271.0,278,0.0,0.0,0.0,509,1037,0,0,0,0,0,0,0,0,0,0,0,0
207,208,Arnie Johnson,808,1934,0.0,0.0,808,1934,1272,1741,0.0,0.0,1272.0,731,0.0,0.0,0.0,1338,2888,0,0,0,0,0,0,0,0,0,0,0,0
208,209,Arnie Risen,2610,6850,0.0,0.0,2610,6850,2413,3451,0.0,0.0,5011.0,1058,0.0,0.0,0.0,2449,7633,4,0,0,0,0,0,3,0,0,0,0,1
209,210,Bill Calhoun,1351,3965,0.0,0.0,1351,3965,1309,1857,0.0,0.0,1569.0,1192,0.0,0.0,0.0,972,4011,0,0,0,0,0,0,0,0,0,0,0,0
210,211,Bill Henry,274,856,0.0,0.0,274,856,361,555,0.0,0.0,0.0,151,0.0,0.0,0.0,354,909,0,0,0,0,0,0,0,0,0,0,0,0
211,212,Bill Miller,42,144,0.0,0.0,42,144,22,40,0.0,0.0,0.0,40,0.0,0.0,0.0,64,106,0,0,0,0,0,0,0,0,0,0,0,0
212,213,Bill Roberts,255,756,0.0,0.0,255,756,116,165,0.0,0.0,0.0,106,0.0,0.0,0.0,316,626,0,0,0,0,0,0,0,0,0,0,0,0
213,214,Blackie Towery,628,2220,0.0,0.0,628,2220,543,728,0.0,0.0,0.0,484,0.0,0.0,0.0,730,1799,0,0,0,0,0,0,0,0,0,0,0,0
214,215,Bob Brown,313,875,0.0,0.0,313,875,206,299,0.0,0.0,0.0,115,0.0,0.0,0.0,336,832,0,0,0,0,0,0,0,0,0,0,0,0
215,216,Bob Davies,2292,6067,0.0,0.0,2292,6067,2010,2647,0.0,0.0,980.0,2250,0.0,0.0,0.0,1566,6594,4,0,0,0,0,0,23,0,0,0,0,1
216,217,Bob Kinney,555,1611,0.0,0.0,555,1611,473,788,0.0,0.0,0.0,254,0.0,0.0,0.0,699,1583,0,0,0,0,0,0,0,0,0,0,0,0
217,218,Bob Tough,269,967,0.0,0.0,269,967,154,218,0.0,0.0,0.0,175,0.0,0.0,0.0,181,692,0,0,0,0,0,0,0,0,0,0,0,0
218,219,Bobby Wanzer,2268,5768,0.0,0.0,2268,5768,2388,2976,0.0,0.0,1979.0,1830,0.0,0.0,0.0,1275,6924,5,0,0,0,0,0,9,0,0,0,0,1
219,220,Brady Walker,202,556,0.0,0.0,202,556,87,155,0.0,0.0,0.0,68,0.0,0.0,0.0,100,491,0,0,0,0,0,0,0,0,0,0,0,0
220,221,Bruce Hale,631,1919,0.0,0.0,631,1919,581,764,0.0,0.0,49.0,580,0.0,0.0,0.0,397,1843,0,0,0,0,0,0,0,0,0,0,0,0
221,222,Charlie Black,864,3039,0.0,0.0,864,3039,745,1236,0.0,0.0,31.0,615,0.0,0.0,0.0,1071,2473,0,0,0,0,0,0,0,0,0,0,0,0
222,223,Curly Armstrong,347,1176,0.0,0.0,347,1176,346,500,0.0,0.0,89.0,358,0.0,0.0,0.0,466,1040,0,0,0,0,0,0,0,0,0,0,0,0
223,224,D.C. Wilcutt,42,124,0.0,0.0,42,124,44,60,0.0,0.0,0.0,80,0.0,0.0,0.0,36,128,0,0,0,0,0,0,0,0,0,0,0,0
224,225,Dan Kraus,5,35,0.0,0.0,5,35,11,24,0.0,0.0,0.0,7,0.0,0.0,0.0,24,21,0,0,0,0,0,0,0,0,0,0,0,0
225,226,Darrel Brown,2,6,0.0,0.0,2,6,0,2,0.0,0.0,0.0,0,0.0,0.0,0.0,3,4,0,0,0,0,0,0,0,0,0,0,0,0
226,227,Dermie O'Connell,309,1165,0.0,0.0,309,1165,124,234,0.0,0.0,0.0,247,0.0,0.0,0.0,222,742,0,0,0,0,0,0,0,0,0,0,0,0
227,228,Dick Shrider,0,0,0.0,0.0,0,0,1,3,0.0,0.0,0.0,2,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
228,229,Dick Triptow,116,422,0.0,0.0,116,422,104,143,0.0,0.0,0.0,97,0.0,0.0,0.0,112,336,0,0,0,0,0,0,0,0,0,0,0,0
229,230,Dick Wehr,5,21,0.0,0.0,5,21,2,6,0.0,0.0,0.0,3,0.0,0.0,0.0,12,12,0,0,0,0,0,0,0,0,0,0,0,0
230,231,Dillard Crocker,542,1686,0.0,0.0,542,1686,561,802,0.0,0.0,326.0,262,0.0,0.0,0.0,689,1645,0,0,0,0,0,0,0,0,0,0,0,0
231,232,Don Smith,2,13,0.0,0.0,2,13,2,3,0.0,0.0,0.0,2,0.0,0.0,0.0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
232,233,Donnie Forman,68,231,0.0,0.0,68,231,43,67,0.0,0.0,0.0,74,0.0,0.0,0.0,94,179,0,0,0,0,0,0,0,0,0,0,0,0
233,234,Doug Holcomb,3,12,0.0,0.0,3,12,9,14,0.0,0.0,0.0,5,0.0,0.0,0.0,5,15,0,0,0,0,0,0,0,0,0,0,0,0
234,235,Earl Gardner,38,101,0.0,0.0,38,101,13,28,0.0,0.0,0.0,19,0.0,0.0,0.0,50,89,0,0,0,0,0,0,0,0,0,0,0,0
235,236,Easy Parham,263,831,0.0,0.0,263,831,186,356,0.0,0.0,9.0,285,0.0,0.0,0.0,294,712,0,0,0,0,0,0,0,0,0,0,0,0
236,237,Ed Mikan,1159,3662,0.0,0.0,1159,3662,873,1154,0.0,0.0,1674.0,440,0.0,0.0,0.0,1380,3191,0,0,0,0,0,0,0,0,0,0,0,0
237,238,Fran Curran,159,403,0.0,0.0,159,403,284,367,0.0,0.0,0.0,149,0.0,0.0,0.0,231,602,0,0,0,0,0,0,0,0,0,0,0,0
238,239,Fred Paine,3,19,0.0,0.0,3,19,1,5,0.0,0.0,0.0,1,0.0,0.0,0.0,3,7,0,0,0,0,0,0,0,0,0,0,0,0
239,240,Freddie Lewis,636,2036,0.0,0.0,636,2036,326,426,0.0,0.0,0.0,264,0.0,0.0,0.0,414,1598,3,0,0,0,0,0,0,0,0,0,0,0
240,241,Fritz Nagy,94,271,0.0,0.0,94,271,65,97,0.0,0.0,0.0,68,0.0,0.0,0.0,84,253,0,0,0,0,0,0,0,0,0,0,0,0
241,242,Gale Bishop,170,523,0.0,0.0,170,523,127,195,0.0,0.0,0.0,92,0.0,0.0,0.0,137,467,0,0,0,0,0,0,0,0,0,0,0,0
242,243,Gene James,195,582,0.0,0.0,195,582,108,185,0.0,0.0,282.0,165,0.0,0.0,0.0,309,498,0,0,0,0,0,0,0,0,0,0,0,0
243,244,George Glamack,30,121,0.0,0.0,30,121,42,55,0.0,0.0,0.0,19,0.0,0.0,0.0,28,102,0,0,0,0,0,0,0,0,0,0,0,0
244,245,George Kaftan,586,1585,0.0,0.0,586,1585,422,649,0.0,0.0,424.0,399,0.0,0.0,0.0,388,1594,0,0,0,0,0,0,0,0,0,0,0,0
245,246,George Mikan,3544,8783,0.0,0.0,3544,8783,3068,3924,0.0,0.0,4167.0,1245,0.0,0.0,0.0,1862,10156,4,0,0,0,0,0,30,0,0,0,0,1
246,247,Hal Tidrick,388,1232,0.0,0.0,388,1232,328,410,0.0,0.0,0.0,202,0.0,0.0,0.0,382,1104,0,0,0,0,0,0,0,0,0,0,0,0
247,248,Harry Gallatin,2810,7057,0.0,0.0,2810,7057,3223,4167,0.0,0.0,6684.0,1208,0.0,0.0,0.0,2086,8843,7,0,0,0,0,0,8,0,0,0,0,1
248,249,Herb Krautblatt,4,18,0.0,0.0,4,18,5,11,0.0,0.0,0.0,4,0.0,0.0,0.0,14,13,0,0,0,0,0,0,0,0,0,0,0,0
249,250,Herm Schaefer,336,886,0.0,0.0,336,886,260,314,0.0,0.0,0.0,388,0.0,0.0,0.0,225,932,0,0,0,0,0,0,0,0,0,0,0,0
250,251,Howie Rader,7,45,0.0,0.0,7,45,3,10,0.0,0.0,0.0,14,0.0,0.0,0.0,25,17,0,0,0,0,0,0,0,0,0,0,0,0
251,252,Howie Shannon,514,1448,0.0,0.0,514,1448,295,371,0.0,0.0,0.0,299,0.0,0.0,0.0,302,1323,0,0,0,0,0,0,0,0,0,0,0,0
252,253,Jack Dwan,121,380,0.0,0.0,121,380,34,69,0.0,0.0,0.0,129,0.0,0.0,0.0,157,276,0,0,0,0,0,0,0,0,0,0,0,0
253,254,Jack Eskridge,50,138,0.0,0.0,50,138,28,40,0.0,0.0,0.0,28,0.0,0.0,0.0,50,128,0,0,0,0,0,0,0,0,0,0,0,0
254,255,Jack Maddox,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,256,Jack Nichols,2495,6869,0.0,0.0,2495,6869,1597,2124,0.0,0.0,3156.0,1211,0.0,0.0,0.0,1884,6587,0,0,0,0,0,0,0,0,0,0,0,0
256,257,Jack Smiley,337,1299,0.0,0.0,337,1299,384,566,0.0,0.0,0.0,460,0.0,0.0,0.0,588,1058,0,0,0,0,0,0,0,0,0,0,0,0
257,258,Jake Bornheimer,122,414,0.0,0.0,122,414,98,146,0.0,0.0,0.0,53,0.0,0.0,0.0,158,342,0,0,0,0,0,0,0,0,0,0,0,0
258,259,Jake Pelkington,386,938,0.0,0.0,386,938,422,534,0.0,0.0,0.0,262,0.0,0.0,0.0,432,1194,0,0,0,0,0,0,0,0,0,0,0,0
259,260,Jim Browne,18,50,0.0,0.0,18,50,14,29,0.0,0.0,0.0,8,0.0,0.0,0.0,20,50,0,0,0,0,0,0,0,0,0,0,0,0
260,261,Jim Pollard,2299,6379,0.0,0.0,2299,6379,1164,1552,0.0,0.0,2487.0,1417,0.0,0.0,0.0,1145,5762,4,0,0,0,0,0,16,0,0,0,0,1
261,262,Jim Springer,0,0,0.0,0.0,0,0,1,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
262,263,Jim Spruill,1,3,0.0,0.0,1,3,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
263,264,Joe Colone,35,113,0.0,0.0,35,113,13,19,0.0,0.0,0.0,9,0.0,0.0,0.0,25,83,0,0,0,0,0,0,0,0,0,0,0,0
264,265,Joe Graboski,3510,9984,0.0,0.0,3510,9984,2453,3512,0.0,0.0,6153.0,1530,0.0,0.0,0.0,2653,9473,0,0,0,0,0,0,0,0,0,0,0,0
265,266,John Hazen,6,17,0.0,0.0,6,17,6,7,0.0,0.0,0.0,3,0.0,0.0,0.0,10,18,0,0,0,0,0,0,0,0,0,0,0,0
266,267,John Mandic,141,452,0.0,0.0,141,452,119,179,0.0,0.0,0.0,96,0.0,0.0,0.0,259,401,0,0,0,0,0,0,0,0,0,0,0,0
267,268,Johnny Bach,34,119,0.0,0.0,34,119,51,75,0.0,0.0,0.0,25,0.0,0.0,0.0,24,119,0,0,0,0,0,0,0,0,0,0,0,0
268,269,Kenny Rollins,326,1056,0.0,0.0,326,1056,165,220,0.0,0.0,45.0,344,0.0,0.0,0.0,342,817,0,0,0,0,0,0,0,0,0,0,0,0
269,270,Leo Katkaveck,185,583,0.0,0.0,185,583,87,127,0.0,0.0,0.0,136,0.0,0.0,0.0,212,457,0,0,0,0,0,0,0,0,0,0,0,0
270,271,Leo Klier,282,1008,0.0,0.0,282,1008,238,327,0.0,0.0,0.0,177,0.0,0.0,0.0,301,802,0,0,0,0,0,0,0,0,0,0,0,0
271,272,Les Pugh,236,829,0.0,0.0,236,829,240,303,0.0,0.0,0.0,75,0.0,0.0,0.0,286,712,0,0,0,0,0,0,0,0,0,0,0,0
272,273,Lionel Malamed,194,580,0.0,0.0,194,580,128,154,0.0,0.0,0.0,122,0.0,0.0,0.0,106,516,0,0,0,0,0,0,0,0,0,0,0,0
273,274,Lonnie Eggleston,1,4,0.0,0.0,1,4,2,3,0.0,0.0,0.0,1,0.0,0.0,0.0,3,4,0,0,0,0,0,0,0,0,0,0,0,0
274,275,Matt Zunic,98,323,0.0,0.0,98,323,77,109,0.0,0.0,0.0,50,0.0,0.0,0.0,182,273,0,0,0,0,0,0,0,0,0,0,0,0
275,276,Mel McGaha,62,195,0.0,0.0,62,195,52,88,0.0,0.0,0.0,51,0.0,0.0,0.0,104,176,0,0,0,0,0,0,0,0,0,0,0,0
276,277,Mike Novak,198,668,0.0,0.0,198,668,123,220,0.0,0.0,2.0,236,0.0,0.0,0.0,475,519,0,0,0,0,0,0,0,0,0,0,0,0
277,278,Odie Spears,1500,4104,0.0,0.0,1500,4104,1204,1576,0.0,0.0,1424.0,924,0.0,0.0,0.0,1604,4204,0,0,0,0,0,0,0,0,0,0,0,0
278,279,Otto Schnellbacher,186,560,0.0,0.0,186,560,178,266,0.0,0.0,0.0,128,0.0,0.0,0.0,218,550,0,0,0,0,0,0,0,0,0,0,0,0
279,280,Paul Napolitano,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,281,Phil Farbman,100,326,0.0,0.0,100,326,110,162,0.0,0.0,0.0,72,0.0,0.0,0.0,172,310,0,0,0,0,0,0,0,0,0,0,0,0
281,282,Price Brookfield,187,661,0.0,0.0,187,661,102,138,0.0,0.0,0.0,137,0.0,0.0,0.0,152,476,0,0,0,0,0,0,0,0,0,0,0,0
282,283,Ralph Hamilton,228,894,0.0,0.0,228,894,122,182,0.0,0.0,0.0,166,0.0,0.0,0.0,134,578,0,0,0,0,0,0,0,0,0,0,0,0
283,284,Ray Ellefson,1,9,0.0,0.0,1,9,4,4,0.0,0.0,8.0,0,0.0,0.0,0.0,8,6,0,0,0,0,0,0,0,0,0,0,0,0
284,285,Ray Lumpp,1362,3750,0.0,0.0,1362,3750,1044,1365,0.0,0.0,532.0,980,0.0,0.0,0.0,1144,3768,0,0,0,0,0,0,0,0,0,0,0,0
285,286,Ray Ramsey,0,1,0.0,0.0,0,1,2,2,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
286,287,Red Holzman,830,2622,0.0,0.0,830,2622,506,742,0.0,0.0,344.0,721,0.0,0.0,0.0,478,2166,0,0,0,0,0,0,0,0,0,0,0,0
287,288,Richie Niemiera,335,1031,0.0,0.0,335,1031,340,443,0.0,0.0,0.0,328,0.0,0.0,0.0,269,1010,0,0,0,0,0,0,0,0,0,0,0,0
288,289,Roy Pugh,26,102,0.0,0.0,26,102,12,38,0.0,0.0,0.0,18,0.0,0.0,0.0,34,64,0,0,0,0,0,0,0,0,0,0,0,0
289,290,Tex Ritter,262,753,0.0,0.0,262,753,265,393,0.0,0.0,65.0,145,0.0,0.0,0.0,224,789,0,0,0,0,0,0,0,0,0,0,0,0
290,291,Tom Kelly,73,218,0.0,0.0,73,218,45,73,0.0,0.0,0.0,38,0.0,0.0,0.0,73,191,0,0,0,0,0,0,0,0,0,0,0,0
291,292,Walt Budko,684,2000,0.0,0.0,684,2000,669,884,0.0,0.0,684.0,471,0.0,0.0,0.0,859,2037,0,0,0,0,0,0,0,0,0,0,0,0
292,293,Walt Kirk,502,1635,0.0,0.0,502,1635,699,972,0.0,0.0,44.0,470,0.0,0.0,0.0,611,1703,0,0,0,0,0,0,0,0,0,0,0,0
293,294,Ward Williams,61,257,0.0,0.0,61,257,93,124,0.0,0.0,0.0,82,0.0,0.0,0.0,158,215,0,0,0,0,0,0,0,0,0,0,0,0
294,295,Whitey Kachan,76,284,0.0,0.0,76,284,72,112,0.0,0.0,0.0,74,0.0,0.0,0.0,162,224,0,0,0,0,0,0,0,0,0,0,0,0
295,296,Al Cervi,405,1128,0.0,0.0,405,1128,781,931,0.0,0.0,261.0,648,0.0,0.0,0.0,669,1591,0,0,0,0,0,0,3,0,0,0,0,0
296,297,Al Guokas,186,598,0.0,0.0,186,598,56,100,0.0,0.0,0.0,190,0.0,0.0,0.0,286,428,0,0,0,0,0,0,0,0,0,0,0,0
297,298,Al Miksis,5,21,0.0,0.0,5,21,17,21,0.0,0.0,0.0,4,0.0,0.0,0.0,22,27,0,0,0,0,0,0,0,0,0,0,0,0
298,299,Alex Groza,1013,2136,0.0,0.0,1013,2136,899,1189,0.0,0.0,709.0,318,0.0,0.0,0.0,458,2925,1,0,0,0,0,0,10,0,0,0,0,0
299,300,Alex Hannum,1429,4026,0.0,0.0,1429,4026,849,1329,0.0,0.0,2507.0,1018,0.0,0.0,0.0,2361,3707,0,0,0,0,0,0,0,0,0,0,0,0
300,301,Andy O'Donnell,38,108,0.0,0.0,38,108,14,18,0.0,0.0,0.0,17,0.0,0.0,0.0,32,90,0,0,0,0,0,0,0,0,0,0,0,0
301,302,Bill Closs,605,1918,0.0,0.0,605,1918,459,639,0.0,0.0,605.0,346,0.0,0.0,0.0,471,1669,0,0,0,0,0,0,0,0,0,0,0,0
302,303,Bill Gabor,1080,3141,0.0,0.0,1080,3141,837,1136,0.0,0.0,448.0,626,0.0,0.0,0.0,1050,2997,1,0,0,0,0,0,0,0,0,0,0,0
303,304,Bill Herman,25,65,0.0,0.0,25,65,6,11,0.0,0.0,0.0,15,0.0,0.0,0.0,13,56,0,0,0,0,0,0,0,0,0,0,0,0
304,305,Billy Hassett,213,764,0.0,0.0,213,764,251,385,0.0,0.0,34.0,321,0.0,0.0,0.0,344,677,0,0,0,0,0,0,0,0,0,0,0,0
305,306,Bob Brannum,887,2581,0.0,0.0,887,2581,681,1044,0.0,0.0,1944.0,699,0.0,0.0,0.0,1313,2455,0,0,0,0,0,0,0,0,0,0,0,0
306,307,Bob Carpenter,430,1287,0.0,0.0,430,1287,400,512,0.0,0.0,458.0,250,0.0,0.0,0.0,398,1260,0,0,0,0,0,0,0,0,0,0,0,0
307,308,Bob Evans,56,200,0.0,0.0,56,200,30,44,0.0,0.0,0.0,55,0.0,0.0,0.0,99,142,0,0,0,0,0,0,0,0,0,0,0,0
308,309,Bob Harris,902,2386,0.0,0.0,902,2386,687,1084,0.0,0.0,2115.0,566,0.0,0.0,0.0,1160,2491,0,0,0,0,0,0,0,0,0,0,0,0
309,310,Bob Harrison,2169,6145,0.0,0.0,2169,6145,1041,1520,0.0,0.0,1644.0,1972,0.0,0.0,0.0,2473,5379,1,0,0,0,0,0,0,0,0,0,0,0
310,311,Bob Royer,78,231,0.0,0.0,78,231,41,58,0.0,0.0,0.0,85,0.0,0.0,0.0,72,197,0,0,0,0,0,0,0,0,0,0,0,0
311,312,Bob Wood,3,14,0.0,0.0,3,14,1,1,0.0,0.0,0.0,1,0.0,0.0,0.0,6,7,0,0,0,0,0,0,0,0,0,0,0,0
312,313,Bobby Cook,222,620,0.0,0.0,222,620,143,181,0.0,0.0,0.0,158,0.0,0.0,0.0,114,587,0,0,0,0,0,0,0,0,0,0,0,0
313,314,Brady Walker,635,1632,0.0,0.0,635,1632,242,354,0.0,0.0,903.0,371,0.0,0.0,0.0,302,1512,0,0,0,0,0,0,0,0,0,0,0,0
314,315,Bud Grant,95,299,0.0,0.0,95,299,59,100,0.0,0.0,115.0,90,0.0,0.0,0.0,142,249,0,0,0,0,0,0,0,0,0,0,0,0
